YEAR,MONTH,DAY,HOUR,Clear Sky Surface Shortwave Downward Irradiance,All Sky Surface Shortwave Downward Irradiance,Temperature at 2 Meters (C),Wind Speed at 10 Meters (m/s), Relative Humidity at 2 Meters (%)
2021,7,23,7,318.75,247.48,26.35,5.65,82.7
2021,7,23,8,525.67,373.2,27.3,6.03,77.44
2021,7,23,9,703.58,521.8,28.3,6.26,72.61
2021,7,23,10,827.2,644.3,29.38,6.37,68.12
2021,7,23,11,937.42,737.17,30.59,6.29,63.66
2021,7,23,12,917.53,801.65,31.74,5.92,59.81
2021,7,23,13,828.2,748.33,32.53,5.32,57.68
2021,7,23,14,677,595.25,32.74,4.91,57.82
2021,7,23,15,477.88,391.3,32.55,4.76,59.64
2021,7,23,16,255.8,206.8,31.77,4.17,65.6
2021,7,23,17,61.78,52.9,30.29,3.34,75.7
2021,7,23,18,0,0,29.23,3.43,79.86
2021,7,23,19,0,0,28.72,3.58,81.45
2021,7,23,20,0,0,28.27,3.84,82.52
2021,7,23,21,0,0,27.89,4.34,82.79
2021,7,23,22,0,0,27.47,5.01,83.5
2021,7,23,23,0,0,26.94,5.13,85.28
2021,7,24,0,0,0,26.44,4.6,87.42
2021,7,24,1,0,0,26.11,4.06,88.59
2021,7,24,2,0,0,25.88,4.06,89.12
2021,7,24,3,0,0,25.7,4.39,89.55
2021,7,24,4,0,0,25.52,4.46,90.02
2021,7,24,5,11.95,7.7,25.43,4.48,89.97
2021,7,24,6,132.05,120.22,26.03,4.99,85.96
2021,7,24,7,333.6,297.02,27.16,5.35,79.73
2021,7,24,8,543.4,498.2,28.65,5.71,71.93
2021,7,24,9,722.1,720.78,30.24,5.56,64.76
2021,7,24,10,845.67,837.55,31.78,5.1,58.85
2021,7,24,11,957.4,922.88,32.94,4.44,55.96
2021,7,24,12,934.8,925.58,33.64,3.91,54.84
2021,7,24,13,842.33,779.88,33.96,3.77,54.07
2021,7,24,14,688.05,657.92,33.8,3.69,54.67
2021,7,24,15,486,454.7,33.41,3.68,56.87
2021,7,24,16,261.05,248.2,32.64,3.57,61.7
2021,7,24,17,62.75,61.83,31.04,3.29,72.17
2021,7,24,18,0,0,29.61,3.58,78.3
2021,7,24,19,0,0,29.02,3.86,81.04
2021,7,24,20,0,0,28.6,4.1,82.85
2021,7,24,21,0,0,28.29,4.45,83.87
2021,7,24,22,0,0,27.98,4.85,84.78
2021,7,24,23,0,0,27.62,5.32,85.77
2021,7,25,0,0,0,27.29,5.81,86.29
2021,7,25,1,0,0,26.96,6.15,86.8
2021,7,25,2,0,0,26.64,6.01,87.53
2021,7,25,3,0,0,26.43,5.64,87.71
2021,7,25,4,0,0,26.29,5.35,87.59
2021,7,25,5,12.77,11.35,26.09,4.55,88.49
2021,7,25,6,145.4,125.9,26.49,4.21,86.49
2021,7,25,7,358.15,288.17,27.14,4.19,83.03
2021,7,25,8,571.7,509.25,28.09,4.63,78.4
2021,7,25,9,750.53,649.6,29.04,4.76,74.16
2021,7,25,10,873.47,783.9,29.97,4.97,70.15
2021,7,25,11,961.92,922.53,30.87,5.15,66.38
2021,7,25,12,939.75,893.97,31.63,5.3,63.41
2021,7,25,13,848.62,733.12,32.19,5.46,61.44
2021,7,25,14,696.08,628.12,32.45,5.6,60.64
2021,7,25,15,496.12,452.42,32.38,5.54,61.45
2021,7,25,16,271.35,237.65,31.81,4.98,66.04
2021,7,25,17,66.4,55.42,30.37,4.21,74.84
2021,7,25,18,0,0,29.24,4.28,79.16
2021,7,25,19,0,0,28.82,4.44,80.85
2021,7,25,20,0,0,28.37,4.65,82.53
2021,7,25,21,0,0,27.86,5.09,84.06
2021,7,25,22,0,0,27.24,5.42,85.92
2021,7,25,23,0,0,26.68,5.71,86.03
2021,7,26,0,0,0,26.26,6.05,85.09
2021,7,26,1,0,0,25.74,6.01,86.6
2021,7,26,2,0,0,25.39,5.75,88.23
2021,7,26,3,0,0,25.15,5.14,89.47
2021,7,26,4,0,0,25.04,4.69,89.43
2021,7,26,5,13.15,11,25.04,4.5,88.85
2021,7,26,6,151.77,140.02,25.84,5.41,83.95
2021,7,26,7,369.62,334.27,26.52,5.3,80.92
2021,7,26,8,582.6,526.72,27.35,5.25,77.36
2021,7,26,9,757.4,696.03,28.33,5.25,72.85
2021,7,26,10,903.38,900.47,29.47,4.89,68.33
2021,7,26,11,948.92,948.2,30.57,4.35,64.28
2021,7,26,12,856.6,852.62,31.38,3.6,61.35
2021,7,26,13,853.58,824.1,31.76,2.83,60.33
2021,7,26,14,704.2,619.1,31.82,2.45,61.19
2021,7,26,15,505.7,413.88,31.71,2.34,64.15
2021,7,26,16,279.65,220.15,31.23,2.5,67.23
2021,7,26,17,69,54.08,30.08,2.42,76.63
2021,7,26,18,0,0,29.11,2.98,78.73
2021,7,26,19,0,0,28.68,3.5,79.18
2021,7,26,20,0,0,28.26,3.92,80.76
2021,7,26,21,0,0,27.84,4.2,83.42
2021,7,26,22,0,0,27.41,4.45,86.24
2021,7,26,23,0,0,27.03,4.65,88.29
2021,7,27,0,0,0,26.63,4.55,89.55
2021,7,27,1,0,0,26.24,4.19,90.27
2021,7,27,2,0,0,25.83,3.91,90.83
2021,7,27,3,0,0,25.41,4.04,91.13
2021,7,27,4,0,0,25.01,4.1,91.6
2021,7,27,5,12.88,11.95,24.8,3.89,91.79
2021,7,27,6,155.25,132.93,25.37,4.36,87.48
2021,7,27,7,376.88,322.52,26.13,4.55,83.77
2021,7,27,8,594.03,504.17,27.41,4.99,77.52
2021,7,27,9,772.55,675.28,29.03,5.16,69.41
2021,7,27,10,893.65,816.03,30.46,5.25,62.7
2021,7,27,11,964.62,777.25,31.72,5.27,57.46
2021,7,27,12,934.62,781.55,32.69,5.19,54.18
2021,7,27,13,836.33,726.83,33.25,5.21,52.8
2021,7,27,14,677.55,567.38,33.06,5.1,53.87
2021,7,27,15,473.3,417.15,32.48,5.5,57.15
2021,7,27,16,250.05,215.38,31.21,5.95,64.05
2021,7,27,17,58.53,52.4,29.41,6.04,73.77
2021,7,27,18,0,0,28.17,6.22,79.66
2021,7,27,19,0,0,27.61,6.09,82.15
2021,7,27,20,0,0,27.32,5.83,83.66
2021,7,27,21,0,0,27.1,5.73,85.35
2021,7,27,22,0,0,26.9,5.69,86.84
2021,7,27,23,0,0,26.79,5.67,87.1
2021,7,28,0,0,0,26.54,5.35,87.86
2021,7,28,1,0,0,26.35,5.29,87.35
2021,7,28,2,0,0,25.99,4.98,88.73
2021,7,28,3,0,0,25.62,4.78,89.94
2021,7,28,4,0,0,25.24,4.22,91.35
2021,7,28,5,13.3,11.48,25.1,4.06,91.53
2021,7,28,6,161.45,112.6,25.96,4.75,86.72
2021,7,28,7,385.02,282.23,27.53,5.65,78.74
2021,7,28,8,601.35,461.2,29.45,6.83,68.95
2021,7,28,9,778.58,613.05,31.19,7.07,60.9
2021,7,28,10,898.5,720.92,32.71,6.86,54.89
2021,7,28,11,955.8,740.33,33.85,6.4,51.27
2021,7,28,12,935.5,777.2,34.58,6.07,49.11
2021,7,28,13,844.62,726.55,34.96,5.97,47.86
2021,7,28,14,691.65,557.95,34.95,5.89,47.8
2021,7,28,15,491.52,380.2,34.4,5.52,49.94
2021,7,28,16,266.9,209.45,33.17,4.58,57.55
2021,7,28,17,64,50.88,31.27,3.97,68.44
2021,7,28,18,0,0,29.97,4.32,71.66
2021,7,28,19,0,0,29.44,4.82,72.19
2021,7,28,20,0,0,28.96,5.5,72.86
2021,7,28,21,0,0,28.37,5.9,75.02
2021,7,28,22,0,0,27.75,6.12,77.53
2021,7,28,23,0,0,27.27,6.32,79.18
2021,7,29,0,0,0,26.73,5.82,81.69
2021,7,29,1,0,0,26.23,5.36,84.24
2021,7,29,2,0,0,25.79,5.15,86.17
2021,7,29,3,0,0,25.37,4.85,87.74
2021,7,29,4,0,0,25,4.68,89.1
2021,7,29,5,13.23,7.38,24.85,4.81,89.3
2021,7,29,6,163.85,97.07,25.68,5.57,84.28
2021,7,29,7,389.48,220.62,27.09,6.41,76.97
2021,7,29,8,606.92,374,28.88,6.98,68.2
2021,7,29,9,785.58,496.65,30.57,6.75,60.86
2021,7,29,10,907.65,641.62,32.06,6.27,55.13
2021,7,29,11,961.33,690.45,33.2,5.64,51.97
2021,7,29,12,944.55,674.75,33.93,5.1,50.64
2021,7,29,13,856.8,599.42,34.44,4.84,49.52
2021,7,29,14,705.67,492.05,34.59,4.83,49.05
2021,7,29,15,505.25,295.75,34.2,4.71,50.72
2021,7,29,16,278.1,150.25,33.22,3.83,56.73
2021,7,29,17,67.72,39.7,31.4,2.74,69.82
2021,7,29,18,0,0,29.81,2.68,76.56
2021,7,29,19,0,0,29.32,2.85,77.94
2021,7,29,20,0,0,28.89,3.29,78.68
2021,7,29,21,0,0,28.52,3.87,79.63
2021,7,29,22,0,0,28.14,4.48,81.04
2021,7,29,23,0,0,27.67,4.79,82.63
2021,7,30,0,0,0,27.1,4.5,84.53
2021,7,30,1,0,0,26.59,4.31,85.61
2021,7,30,2,0,0,26.09,4.16,86.68
2021,7,30,3,0,0,25.63,4.1,87.99
2021,7,30,4,0,0,25.24,4.08,89.16
2021,7,30,5,12.88,8.57,25.1,4.36,89.17
2021,7,30,6,157.43,125.35,25.69,5.09,85.91
2021,7,30,7,376.08,286.42,26.81,5.48,79.68
2021,7,30,8,588.25,466.65,28.4,6.2,71.45
2021,7,30,9,762.45,615.08,30.05,6.54,63.99
2021,7,30,10,880.1,733.8,31.73,6.59,57.44
2021,7,30,11,929.72,781.62,33.12,6.32,53.53
2021,7,30,12,908.8,717.38,33.97,5.97,51.88
2021,7,30,13,816.72,531.78,34.41,5.77,50.94
2021,7,30,14,661.65,422.5,34.44,5.61,50.93
2021,7,30,15,460.23,282.77,34.04,5.18,52.35
2021,7,30,16,239.73,142.55,33.11,3.9,58.07
2021,7,30,17,54.78,35.75,31.6,2.57,69.45
2021,7,30,18,0,0,30.29,2.26,76.59
2021,7,30,19,0,0,29.75,2.33,78.27
2021,7,30,20,0,0,29.21,2.74,78.78
2021,7,30,21,0,0,28.74,3.5,78.31
2021,7,30,22,0,0,28.26,4.25,79.22
2021,7,30,23,0,0,27.77,5.05,80.52
2021,7,31,0,0,0,27.21,5.47,81.65
2021,7,31,1,0,0,26.6,5.36,83.2
2021,7,31,2,0,0,26.19,5.42,83.42
2021,7,31,3,0,0,25.7,4.67,85.38
2021,7,31,4,0,0,25.28,4.27,87.49
2021,7,31,5,11.18,9.27,25.13,4.2,88.28
2021,7,31,6,130.23,102.45,26.07,4.94,83.56
2021,7,31,7,329,265.2,27.99,5.86,73.6
2021,7,31,8,535.15,442.55,30.02,6.55,63.67
2021,7,31,9,708.55,602.28,31.76,6.61,56.03
2021,7,31,10,828.08,680.7,33.05,6.13,52.1
2021,7,31,11,879.17,722.58,33.93,5.57,50.56
2021,7,31,12,859.9,709.95,34.52,5.33,49.45
2021,7,31,13,768.9,609.85,34.76,5.27,48.91
2021,7,31,14,615.3,441.45,34.62,5.22,49.26
2021,7,31,15,418.75,280.2,33.98,4.93,51.78
2021,7,31,16,211.25,126.57,33.02,4.15,57.59
2021,7,31,17,47.9,26.1,31.43,3.12,69.08
2021,7,31,18,0,0,30,3.06,75.75
2021,7,31,19,0,0,29.41,3.19,77.38
2021,7,31,20,0,0,28.9,3.02,79.4
2021,7,31,21,0,0,28.44,2.72,81.19
2021,7,31,22,0,0,28.03,2.66,81.79
2021,7,31,23,0,0,27.49,2.87,83.72
2021,8,1,0,0,0,26.94,3.26,85.52
2021,8,1,1,0,0,26.44,3.63,86.97
2021,8,1,2,0,0,25.95,3.9,88.18
2021,8,1,3,0,0,25.52,3.94,89.2
2021,8,1,4,0,0,25.15,3.84,90.19
2021,8,1,5,10.32,7.47,24.97,3.92,90.47
2021,8,1,6,120.18,101.85,25.49,4.65,87.61
2021,8,1,7,313.65,250.98,26.84,5.1,80.53
2021,8,1,8,521.8,414.48,28.71,5.91,70.65
2021,8,1,9,700.33,582.65,30.34,6.13,62.54
2021,8,1,10,824.12,713.15,31.66,5.97,56.41
2021,8,1,11,931.88,845.75,32.55,5.5,53.3
2021,8,1,12,905.88,751.55,32.9,4.99,52.54
2021,8,1,13,808.83,640.6,33.02,4.57,52.7
2021,8,1,14,650.42,513.58,32.9,4.07,54.25
2021,8,1,15,446.05,336.35,32.6,3.57,56.67
2021,8,1,16,226.75,166.93,31.9,3.07,61.27
2021,8,1,17,50.15,36.22,30.44,2.51,72.65
2021,8,1,18,0,0,29.34,2.48,77.24
2021,8,1,19,0,0,28.93,2.57,78.15
2021,8,1,20,0,0,28.56,2.8,78.37
2021,8,1,21,0,0,28.18,3.04,79.28
2021,8,1,22,0,0,27.76,3.42,80.33
2021,8,1,23,0,0,27.3,3.74,82.24
2021,8,2,0,0,0,26.83,3.72,85.2
2021,8,2,1,0,0,26.41,3.59,87.59
2021,8,2,2,0,0,26.02,3.59,88.95
2021,8,2,3,0,0,25.64,3.77,89.54
2021,8,2,4,0,0,25.21,3.82,90.13
2021,8,2,5,10.93,8.93,24.94,3.88,89.9
2021,8,2,6,133.12,115.45,25.8,4.96,83.02
2021,8,2,7,341.62,268.42,27.22,5.82,75.13
2021,8,2,8,556.55,511.05,29.2,6.57,65.35
2021,8,2,9,737.28,732.83,31.09,6.59,57.3
2021,8,2,10,861.67,788.65,32.64,6.22,51.73
2021,8,2,11,925.8,839.38,33.66,5.66,49.18
2021,8,2,12,905.78,796.25,34.29,5.44,47.59
2021,8,2,13,813.85,726.53,34.53,5.44,46.8
2021,8,2,14,659.47,519,34.38,5.3,47.26
2021,8,2,15,458.08,278.52,33.84,4.8,49.8
2021,8,2,16,237.73,139.65,32.59,3.78,57.78
2021,8,2,17,52.7,34.8,30.95,3.27,67.75
2021,8,2,18,0,0,29.87,3.53,70.76
2021,8,2,19,0,0,29.34,3.94,71.46
2021,8,2,20,0,0,28.78,4.29,72.7
2021,8,2,21,0,0,28.2,4.62,74.69
2021,8,2,22,0,0,27.51,4.88,77.64
2021,8,2,23,0,0,26.83,5.05,80.02
2021,8,3,0,0,0,26.15,4.96,82.06
2021,8,3,1,0,0,25.7,5.1,82.28
2021,8,3,2,0,0,25.2,4.76,84.29
2021,8,3,3,0,0,24.81,4.5,86.03
2021,8,3,4,0,0,24.59,4.39,86.23
2021,8,3,5,11.6,10.9,24.55,4.35,85.93
2021,8,3,6,145.1,137.48,25.49,4.91,80.93
2021,8,3,7,362.08,330.92,27.08,5.47,73.6
2021,8,3,8,577.35,518.55,29.11,5.87,64.17
2021,8,3,9,755.1,683.62,31.03,5.85,55.93
2021,8,3,10,875.35,851.95,32.61,5.68,50.54
2021,8,3,11,942.85,892.65,33.64,5.13,49.02
2021,8,3,12,919.83,803.38,34.3,4.68,47.9
2021,8,3,13,826.03,721.03,34.7,4.19,47.09
2021,8,3,14,670.03,587.65,34.68,3.69,46.84
2021,8,3,15,467.33,438.42,34.19,3.08,48.36
2021,8,3,16,244.82,223.77,33.4,2.33,52.48
2021,8,3,17,54.3,50.47,31.81,1.64,64.55
2021,8,3,18,0,0,30.35,1.87,74.52
2021,8,3,19,0,0,29.69,2.55,75.98
2021,8,3,20,0,0,29.02,3.33,78.01
2021,8,3,21,0,0,28.52,3.77,80.89
2021,8,3,22,0,0,28.11,3.91,83.29
2021,8,3,23,0,0,27.73,3.77,85.04
2021,8,4,0,0,0,27.39,4.11,85.06
2021,8,4,1,0,0,26.94,4.81,84.96
2021,8,4,2,0,0,26.43,5.17,85.39
2021,8,4,3,0,0,25.91,4.85,86.71
2021,8,4,4,0,0,25.52,4.65,87.8
2021,8,4,5,11.55,10.32,25.36,4.7,87.9
2021,8,4,6,145.2,111.93,26.04,5.23,84.1
2021,8,4,7,362.12,267.45,27.55,6.2,75.67
2021,8,4,8,577.15,471.1,29.44,7,66.09
2021,8,4,9,754.62,646.6,31.37,7.04,58.17
2021,8,4,10,874.85,706.15,32.98,6.57,53.49
2021,8,4,11,964.1,862.03,34.05,5.91,51.42
2021,8,4,12,944.95,778.53,34.67,5.51,50.1
2021,8,4,13,854.58,707.22,34.86,5.34,49.41
2021,8,4,14,699.72,500.65,34.59,5.48,49.84
2021,8,4,15,494.27,336.02,33.85,5.38,52.31
2021,8,4,16,262.98,164.3,32.7,4.31,59.08
2021,8,4,17,57.8,37.92,31.18,3.53,67.94
2021,8,4,18,0,0,30.16,3.66,71.52
2021,8,4,19,0,0,29.65,3.81,73.23
2021,8,4,20,0,0,29.2,3.98,74.74
2021,8,4,21,0,0,28.76,4.26,76
2021,8,4,22,0,0,28.25,4.13,77.85
2021,8,4,23,0,0,27.7,3.62,80.51
2021,8,5,0,0,0,27.23,3.26,82.65
2021,8,5,1,0,0,26.86,3.14,83.71
2021,8,5,2,0,0,26.53,3.18,84.46
2021,8,5,3,0,0,26.24,3.33,85.18
2021,8,5,4,0,0,26.03,3.62,85.06
2021,8,5,5,10.7,10.32,25.93,3.8,83.65
2021,8,5,6,133.68,120.7,26.54,4.38,78.84
2021,8,5,7,342.9,283.8,27.74,5.11,71.91
2021,8,5,8,558.78,488.52,29.54,6.09,64.53
2021,8,5,9,739.17,681.45,31.45,6.43,58.36
2021,8,5,10,861.92,814.2,33.13,6.35,53.72
2021,8,5,11,955.7,855.97,34.24,6.1,51.29
2021,8,5,12,927.35,741.2,34.88,6,49.66
2021,8,5,13,830.53,636.03,35.2,5.99,48.68
2021,8,5,14,672.7,434.9,35.05,5.78,49.25
2021,8,5,15,467.98,322.55,34.57,5.23,51.42
2021,8,5,16,242.43,161.15,33.68,4.16,56.75
2021,8,5,17,51.97,37.22,31.95,2.69,69.21
2021,8,5,18,0,0,30.63,2.41,76.51
2021,8,5,19,0,0,29.95,2.88,78.71
2021,8,5,20,0,0,29.3,3.55,80.95
2021,8,5,21,0,0,28.8,3.88,82.74
2021,8,5,22,0,0,28.38,3.9,84.22
2021,8,5,23,0,0,27.99,4.02,84.88
2021,8,6,0,0,0,27.57,4.61,84.79
2021,8,6,1,0,0,27.11,5.08,85.26
2021,8,6,2,0,0,26.58,5.06,86.63
2021,8,6,3,0,0,26.12,5.05,87.76
2021,8,6,4,0,0,25.79,4.92,88.25
2021,8,6,5,10.2,9.68,25.59,4.55,88.48
2021,8,6,6,125.82,115.03,26.27,4.88,83.91
2021,8,6,7,325.85,286.25,27.71,5.89,75.38
2021,8,6,8,534.6,467.17,29.44,6.42,66.4
2021,8,6,9,711.38,636.22,31.28,6.4,58.09
2021,8,6,10,833.22,780.15,32.82,5.98,52.49
2021,8,6,11,944.6,854.55,33.75,5.18,50.29
2021,8,6,12,924.88,809.67,34.36,4.49,48.88
2021,8,6,13,833.85,650.6,34.63,3.95,48.25
2021,8,6,14,678.95,530.5,34.46,3.55,49.11
2021,8,6,15,474.7,414.77,33.86,3.01,52.7
2021,8,6,16,245.3,207.8,32.89,2.58,58.33
2021,8,6,17,52.78,47.58,31.21,2.75,70.37
2021,8,6,18,0,0,29.88,4.03,76.06
2021,8,6,19,0,0,29.15,4.91,79.83
2021,8,6,20,0,0,28.6,5.25,83.28
2021,8,6,21,0,0,28.25,5.42,85.84
2021,8,6,22,0,0,27.93,5.5,87.56
2021,8,6,23,0,0,27.6,5.54,88.43
2021,8,7,0,0,0,27.24,5.45,88.75
2021,8,7,1,0,0,26.91,5.01,89.52
2021,8,7,2,0,0,26.64,4.65,90.56
2021,8,7,3,0,0,26.42,4.48,91.48
2021,8,7,4,0,0,26.2,4.15,92.41
2021,8,7,5,11.45,10.43,26.1,3.86,92.58
2021,8,7,6,152.38,128.2,26.86,4.38,87.84
2021,8,7,7,374.62,323.15,28.13,4.54,79.49
2021,8,7,8,591.1,505.52,29.57,5,70.66
2021,8,7,9,768.75,709.17,30.91,4.89,63.98
2021,8,7,10,888.08,764.35,32.12,4.27,59.21
2021,8,7,11,946.03,761.58,32.86,3.42,57.64
2021,8,7,12,927.58,729.78,33.35,2.92,56.21
2021,8,7,13,838.2,646.47,33.51,2.57,55.65
2021,8,7,14,686.53,524.92,33.55,2.25,55.38
2021,8,7,15,486.2,315.05,33.22,2.24,56.83
2021,8,7,16,260.42,166.77,32.64,2.58,60.57
2021,8,7,17,56.4,39.55,31.27,2.96,69.64
2021,8,7,18,0,0,29.83,3.65,76.83
2021,8,7,19,0,0,29.19,4.18,79.46
2021,8,7,20,0,0,28.71,4.45,82.73
2021,8,7,21,0,0,28.36,4.48,85.66
2021,8,7,22,0,0,28.13,4.38,87.27
2021,8,7,23,0,0,27.88,4.14,88.76
2021,8,8,0,0,0,27.62,3.89,89.93
2021,8,8,1,0,0,27.34,3.68,90.58
2021,8,8,2,0,0,27,3.44,91.06
2021,8,8,3,0,0,26.66,3.08,91.52
2021,8,8,4,0,0,26.41,2.78,91.87
2021,8,8,5,11.35,10.27,26.34,2.79,91.62
2021,8,8,6,151.85,134.02,26.99,3.47,87.69
2021,8,8,7,375.3,334.83,28.12,3.68,81.04
2021,8,8,8,593.6,529,29.83,3.87,70.97
2021,8,8,9,771.58,747.97,31.4,3.63,62.72
2021,8,8,10,891.62,860.9,32.35,2.85,59.93
2021,8,8,11,955.08,927.08,32.75,2.03,58.99
2021,8,8,12,936.65,894.53,33.15,1.33,56.39
2021,8,8,13,846.6,790.5,33.41,1.03,54.71
2021,8,8,14,693.53,660.2,33.28,1.47,56.13
2021,8,8,15,491.62,477.23,32.9,2.09,58.27
2021,8,8,16,263.58,248.05,32.27,2.49,62.49
2021,8,8,17,39.47,38.88,30.97,2.69,71.5
2021,8,8,18,0,0,29.73,3.29,78.01
2021,8,8,19,0,0,29.13,3.99,81.05
2021,8,8,20,0,0,28.75,4.58,83.83
2021,8,8,21,0,0,28.52,5.04,86.31
2021,8,8,22,0,0,28.35,5.46,87.97
2021,8,8,23,0,0,28.18,5.87,88.8
2021,8,9,0,0,0,27.98,6.07,88.92
2021,8,9,1,0,0,27.68,5.78,89.26
2021,8,9,2,0,0,27.31,4.82,90.46
2021,8,9,3,0,0,26.96,3.98,91.85
2021,8,9,4,0,0,26.7,3.32,92.35
2021,8,9,5,11.07,9.95,26.59,2.86,91.68
2021,8,9,6,150.95,132.25,27.18,3.15,86.56
2021,8,9,7,376.85,304.85,28.09,2.6,80.64
2021,8,9,8,596.72,529.67,29.65,2.34,71.94
2021,8,9,9,776.12,753.08,31.4,2.42,63.92
2021,8,9,10,897.28,857.85,32.45,2.1,61.63
2021,8,9,11,957,920.7,33,1.66,59.81
2021,8,9,12,936.95,855.53,33.19,1.29,58.47
2021,8,9,13,845.88,765.28,33.24,0.93,57.42
2021,8,9,14,691.08,597.15,33.08,0.25,57.41
2021,8,9,15,486.95,434.02,32.8,0.6,59.53
2021,8,9,16,257.75,226.52,32.24,1.42,64.7
2021,8,9,17,53.78,48.65,31.21,1.99,72.1
2021,8,9,18,0,0,30.03,2.56,80.28
2021,8,9,19,0,0,29.42,3.28,81.88
2021,8,9,20,0,0,28.95,3.65,84.93
2021,8,9,21,0,0,28.62,3.82,87.56
2021,8,9,22,0,0,28.35,3.97,89.54
2021,8,9,23,0,0,28.1,4.11,90.68
2021,8,10,0,0,0,27.84,4.21,91.08
2021,8,10,1,0,0,27.55,4.12,91.13
2021,8,10,2,0,0,27.23,3.95,91.21
2021,8,10,3,0,0,26.91,3.85,91.31
2021,8,10,4,0,0,26.66,3.91,91.39
2021,8,10,5,10.3,7.45,26.46,4.19,91.34
2021,8,10,6,140.8,120.1,26.79,5.06,88.31
2021,8,10,7,361.8,306.15,27.39,5.44,84.15
2021,8,10,8,581.47,505.45,28.28,6.27,78.37
2021,8,10,9,761.55,717.08,29.18,6.82,73.11
2021,8,10,10,882.75,839.85,29.76,7,69.74
2021,8,10,11,959.92,956.45,30.24,6.9,67.21
2021,8,10,12,820.6,818.83,30.46,6.69,65.98
2021,8,10,13,852.1,822.75,30.43,6.35,65.97
2021,8,10,14,699.28,666.08,30.32,5.85,66.56
2021,8,10,15,496.38,479.17,30.07,5.21,67.91
2021,8,10,16,266.15,252.4,29.5,4.26,71.58
2021,8,10,17,55.9,51.9,28.64,3.13,78.47
2021,8,10,18,0,0,28.02,2.35,83.38
2021,8,10,19,0,0,28,1.78,82.44
2021,8,10,20,0,0,28.05,1.34,81.28
2021,8,10,21,0,0,27.89,1.13,81.98
2021,8,10,22,0,0,27.72,1.54,82.63
2021,8,10,23,0,0,27.57,2.15,83.75
2021,8,11,0,0,0,27.37,2.62,85.21
2021,8,11,1,0,0,27.14,2.72,87.06
2021,8,11,2,0,0,26.84,2.53,89.03
2021,8,11,3,0,0,26.54,2.24,90.51
2021,8,11,4,0,0,26.27,2.03,91.5
2021,8,11,5,11.07,9.48,26.13,2.19,91.29
2021,8,11,6,152.12,125.9,26.37,3.2,87.41
2021,8,11,7,376.27,312.9,26.68,4.66,83.14
2021,8,11,8,593.9,508.38,27.14,5.8,79.27
2021,8,11,9,773.08,668.92,27.76,6,76.8
2021,8,11,10,894.1,788.75,28.27,5.88,75.52
2021,8,11,11,949.8,857.38,28.26,5.15,76.34
2021,8,11,12,929.2,842.65,28.23,4.4,77.43
2021,8,11,13,837.55,731.62,28.01,3.8,79.23
2021,8,11,14,681.58,546.65,27.9,3.28,80.43
2021,8,11,15,476.25,398.48,27.71,2.91,81.87
2021,8,11,16,247.45,204.9,27.34,2.54,84.37
2021,8,11,17,49.45,42.22,26.86,2,87.99
2021,8,11,18,0,0,26.53,1.83,90.99
2021,8,11,19,0,0,26.37,2.09,92
2021,8,11,20,0,0,26.32,2.52,91.92
2021,8,11,21,0,0,26.3,3.05,91.36
2021,8,11,22,0,0,26.27,3.67,90.8
2021,8,11,23,0,0,26.24,4.21,90.53
2021,8,12,0,0,0,26.19,4.46,90.73
2021,8,12,1,0,0,26.15,4.55,90.87
2021,8,12,2,0,0,26.05,4.68,91.19
2021,8,12,3,0,0,25.89,4.62,91.69
2021,8,12,4,0,0,25.81,4.4,91.7
2021,8,12,5,10.3,5.95,25.76,4.28,91.77
2021,8,12,6,139.1,23.7,25.95,4.56,90.84
2021,8,12,7,355.23,101.25,26.22,4.57,89.49
2021,8,12,8,574.62,265.27,26.69,4.44,87.14
2021,8,12,9,756.58,254.9,27.29,4.57,84.17
2021,8,12,10,880.03,257.52,27.91,4.61,81.07
2021,8,12,11,931.78,150.1,28.56,4.44,78
2021,8,12,12,910.97,194.48,29.21,4.15,74.79
2021,8,12,13,817.42,240.18,29.75,3.69,72.07
2021,8,12,14,659.85,181.4,30.01,3.45,70.75
2021,8,12,15,453.85,143.35,30.02,3.33,71.27
2021,8,12,16,228.18,64.22,29.72,2.88,73.76
2021,8,12,17,44.62,12.23,28.78,2.26,80.97
2021,8,12,18,0,0,28.07,2.25,82.83
2021,8,12,19,0,0,27.79,2.23,83.57
2021,8,12,20,0,0,27.52,2.04,84.52
2021,8,12,21,0,0,27.23,1.84,85.61
2021,8,12,22,0,0,26.89,1.85,87.13
2021,8,12,23,0,0,26.5,2.21,88.87
2021,8,13,0,0,0,26.17,2.59,89.94
2021,8,13,1,0,0,25.89,2.71,90.78
2021,8,13,2,0,0,25.69,2.85,91.12
2021,8,13,3,0,0,25.54,2.95,90.44
2021,8,13,4,0,0,25.38,2.95,90.36
2021,8,13,5,10.7,3.62,25.32,2.94,90.23
2021,8,13,6,148.85,79.07,26.06,3.63,86.42
2021,8,13,7,371.27,223.8,27.04,4.05,81.97
2021,8,13,8,589.22,336.25,28.36,4.78,75.41
2021,8,13,9,767.9,453.98,29.46,5.03,69.92
2021,8,13,10,887.9,553.4,30.46,4.7,65.58
2021,8,13,11,939.7,589.47,31.31,3.94,62.05
2021,8,13,12,920.15,651.88,31.89,3.17,59.79
2021,8,13,13,828.15,648.67,31.87,2.32,61.44
2021,8,13,14,672.47,465.58,31.51,1.73,63.22
